root_cause,place_id,name,cities,surfaces_chips,fixed_by
eligibility_passed_api_omitted,ChIJfcK1Jt-xwogRt8kK3YxSQbQ,Provisions Coffee & Kitchen,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJG2r55ubHwogRxTBuk2ooolo,Qahwtea,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJIZSp6LPHwogRSuxC6AoeqrY,Qamaria Yemeni Coffee Co.,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJqwTEA8bDwogRzeAM17z6Pkg,Raices,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJG-hN4dvHwogRjqOkVmUKMsE,Ramallah Market Produce & Bakery,Tampa,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJG603pxC_wogRw79St07Jt4A,Revelations Cafe,Tampa,food:breakfast; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLQCZbnLGwogR-cVW-_gs8R8,Riverside Seafood Market,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJv30X8SzHwogRVHpiMio-n70,Roasted!,Tampa,food:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJYXm_rhe7wogRQ84U6-PHZ_8,Rocky Mountain Chocolate Factory at Tampa Premium Outlets,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJN7nIJDXBwogR_7vEJzyS_6o,Room 1701 Restaurant Lounge,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJN_wfbqTGwogRozoYcFWbdCI,Rooster & the Till,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJS-6V90LHwogRud1HjzRE0jQ,Rosto Mediterranean Grill & Lounge,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJe6GmLQrDwogRBny8aW7goVw,Royal Thai Restaurant,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJcbcbghLtwogR5w2FF8lqlq0,SIP,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLQW8NMKxwogRY8mYZpnwNFo,Sage Holistic Massage Spa,Tampa,attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ297RTwDFwogR-UY9_pGVx0w,Sazón Rodríguez,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ843Esdb2wogRnQ9xhwC5zP0,Schooner Clearwater,Tampa,attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJl-fMaLU13YgRUTNS8--rbWs,Scooter's Coffee,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJHaxTuaz3wogRVwpjXcun5j4,Sea Glass Kayaking - Clearwater,Tampa,attractions:marinas; attractions:outdoors; attractions:tours; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJc3x_mGbFwogRENmo9wLf2YM,Sea Maids Creamery (Icecream & a Little More),Tampa,food:all; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJnej4u9b2wogR471198ZxeXU,Sea Screamer of Clearwater,Tampa,attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJFfA3AgDHwogRn2m2zxNrPpc,Shanghai Dumpling House,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJnej4u9b2wogRdSsVH7rKllY,Shark Teeth and Shells,Tampa,attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJg1CDeFzHwogRgU8vqkxdXA0,Shelly's Cafe,Tampa,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJFRmDkevHwogRCJBAc2lnCTg,"Sindbad Tampa, Smoothies, Juices, Crepes, Desserts, Cakes, Ice Cream",Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ_yMCLGbHwogRRGgeGbNH7dI,Skipper's Smokehouse,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJY3E5sZPHwogRVmMl9QoIZxQ,Smash Bun Burger,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJd0zmBjbHwogRjqz_2WSVb6k,Social Sips of Tampa,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ51VeSZDJwogRrP0OAsYLynA,Socotra Yemeni Coffee & Co.,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJsbjVgTHHwogRBo0HoMUENT8,Soul de Cuba Cafe,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJFSOwSR_GwogRVN6ZBiwIspM,Soul of Korea,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJQ4DLFKfrwogR-QrEqDFXpk8,Southern Luv BBQ,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJaYVkGhzEwogRpmWVf8uJnoY,Spaddy's Coffee Co.,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJKXXFbYcx3YgRoh-dTSME6Kw,Spivey Farms,Tampa,family:all; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJV0pURGrHwogRlFGkhUQcYsI,Steaming Pots West Africa Cuisine,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJdxOg1PbvwogR3hSaXYGaJlM,"Strachan's Ice Cream & Desserts, Safety Harbor",Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJwTfcFv_wwogRHdKXytO2J4U,Studio 1212 Art Gallery,Tampa,attractions:arts; attractions:museums,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJpYLsgUzPwogRrTjJI-sy7fU,Sugar Factory - Tampa Bay,Tampa,food:dessert; food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJIWTRRKfHwogR6veTPyn89GU,SugarBites Tampa,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ2aknlyzzwogR7RbMdFkWD9I,Sunset Smoothies and Ice Cream,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJWzumqT63wogRUmIjsj4cMdI,Sushi Masa Premium,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLVql9rHpwogR3lroAZHANfs,Sweetwater Community Cafe,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ4b3TfTpSak4RjFLCWdUW6rc,Synergy Sweets,Tampa,food:all; food:cafes; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ2QOwXQDHwogRlXZ6Z6-Li90,THE DOUGH SHOW - Tampa,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJX0OdpVLBwogRtECC8QfQS7g,TNT Burger,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-VFb4hnHwogRcJfxpnkLUaQ,Table 22,Tampa,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ3RptyRLBwogRpFtL9yr4vnk,Tacos Las Californias,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJP-0kHkPrwogRSTrsGeQW1nA,Talkin' Tacos Westchase,Tampa,food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJpe_MdQDHwogRAARZQl2XSoU,Tampa China Buffet,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJvQV4qWXHwogR09rpZkm3pF8,Tampa House of Wings NYC,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJpzUYL__DwogRduF2f1JP2DU,Tampeño Fish and Meat Market,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJTQVxXZjHwogRdecg974A-Lw,Tarek's Cafe,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJmYlc2UjHwogResCm3PQymF0,Taste of Yemen restaurant,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJXy7uvq_BwogR31UpGzmTA7s,Tealux® Cafe - Tampa,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJrYvEPgeNwogRB7Pzkk4sF6o,That Game Show Place,Tampa,attractions:family; family:all; family:kids,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJsdBn5xK3wogRSyeYMbDiRfo,The Bean Bar Co.,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJR8cBdQnDwogRb-ChabnPA0Y,The Brisket Shoppe,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLTTrtYTBwogRSOLwgoWr8TA,The Burger Nest,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJNx-fwXXBwogRZh6Bovjh4_M,The Cracked Pepper Cafe,Tampa,food:all; food:cafes; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJd4ZgaPXzwogR0EyjU-J9Cm0,The Crumb Factory Bakery & Cafe,Tampa,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLRBY8h6p3IgRtNO8sYw86wA,The Dank AF Food Truck,Tampa,food:all; food:delivery; food:dinner; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJCyW-ARfDwogRpfW7rMayRUQ,The Food Trucks Plaza,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJu1sZ_9bHwogRRihztB_Q0l4,The Goods - Coffee & Gifts,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJz3aT8FrqwogRjRuvZnbClyU,The Grind Coffee Bar and Cafe,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJUytUivrpwogRe3gNn-OAgtg,The Happy Burger & Ecuadorian Food,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ3aykOYywwogRzgNrH-W_jBU,The Happy Hangar Café,Tampa,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJHzZ7wYfFwogR52bT8wxshyU,The Lab Coffee - Heights,Tampa,food:all; food:cafes; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJBd-00NvywogRHlgAzwAK254,The Lucky Dill,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJMzzjj-DDwogRo6wMxUWMGKA,The Nutrition Factory,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ3-oWJ_vHwogR7gv1YpW8Ahk,The Outside Kitchen,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-_I3Ih7rwogRVnDhk6dLOxI,The Peach Cobbler Factory,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ0d88ZdW7wogRPDAnl_oF2Dw,The Peach Cobbler Factory,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJNcax3TjHwogRAYqo3tSk-bY,The Peach Cobbler Factory Tampa/USF,Tampa,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJc9TZhGDAwogRRHZ5EzKtJIc,"The Perfect Press Coffee Co.,LLC",Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJET93p7TzwogRmBxU2ot7c9I,The Recover Room,Tampa,attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJx4bDGlDBwogRnCuyl3Bzoq0,The Yard Milkshake Bar Tampa,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJeR4M8tDFwogRRQazQbtCNv8,Thee Burger Spot,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ26PleZbGwogRTEVw9rb-bDI,Three Coins Diner,Tampa,food:all; food:breakfast; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJMbX-i2v3wogRbS6tACn5M-o,Tiki Island Cruises,Tampa,attractions:outdoors; attractions:tours,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJt9ou-5HAwogRw7iba9rfZE0,Tiny Bites,Tampa,food:all; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJI7W8gUmxwogRG6t-SjAZEOU,Triamo Tampa,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJKSV33C_PwogRCKzZMBfs3nM,Trini Spice Cuisine and Events,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJNX74LFvHwogRIgbTh8LMRfU,Trophy Fish,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJvSSPmrfHwogRx69kKNJjdLM,Twisted Rolls Chimney Cake,Tampa,food:all; food:delivery; food:dessert; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ5fx3UGO3wogRJIMSec7YL4Q,Twisted Rolls Chimney Cake,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJb031ND3HwogRk5nfXKSr9kA,Twisted Rolls Chimney Cakes,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJpWVZ-QLBwogR6kOd3y6t7JM,URBAN INDIAN,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJm2kVOki9wogRS8R8EUj0ETs,Urban Crunch Creamery Cafe - Bexley,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJwYl70va_wogRYZwBW-3hdWM,Very Berry Brunch,Tampa,food:breakfast,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJB1hh4vTxwogR5cFZFHRRhk0,Veskolini Cafe,Tampa,food:cafes,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJx4w8V3rHwogR0df7R8oNUXQ,Viet Haus Taste of Saigon,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJPbUnl43DwogRz7WNKvF2Avw,West Tampa Sandwich Shop,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJjZdOCQC5wogR1mAL2J_HN10,Wow my taco,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ_wFda9T2wogRTR5sHzNEFTg,Yacht StarShip Cruises & Events,Tampa,attractions:marinas; attractions:tours; family:adults; family:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ9VM1djnzwogRTiXXL5nqWXk,Yeshua restaurant bakery Café,Tampa,food:cafes; food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJh6Q9YYzHwogRHQK9Volmlio,Yumsem Eats USF,Tampa,food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ8UfDHADBwogR5haHQ8xYQzM,ZEN Pho & Noodles Tampa,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJR2VWDN3PwogRoGVW9jDUimw,ZING Juice Bar,Tampa,food:all; food:delivery; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJLWVJnbfHwogRpEBzun8Wncg,Zaky Zak's,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJczaWwl_HwogRadvv2nia92E,Zen Noodle & Sushi Bar Temple Terrace,Tampa,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ62cgIErJwogRVX-mRRi2epM,Zytona Mediterranean bowl,Tampa,food:dinner; food:lunch,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ8TJoitnHwogRbGqz_JLAg44,minini sweet studio,Tampa,food:dessert,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJlXJqE9k_w4gRySJ2BPEXcR0,Asolo Repertory Theatre,Venice,attractions:all; attractions:arts,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ41O4O1yv3IgR-JttOdQ91jg,Atwater Park Splash Pad,Venice,attractions:family; attractions:outdoors; attractions:themeparks; family:all; family:kids,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJATj2odc4w4gRfSBJ_lPxfl8,CycleBar Sarasota UTC,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJuwxdQAAVw4gR4yu0YU5V-Kc,Dill Dinkers Pickleball,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJZS28BjSr3IgRu2bVhyRtgaM,Go4Golf Simulator Lounge,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJGw-xdWIVw4gRrBx9_PH_FHw,Historic Asolo Theater (HAT) at The Ringling,Venice,attractions:all; attractions:arts; attractions:landmarks; attractions:museums,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJl05WzMo5w4gRkpiQojawFqI,Holistica Head Spa & Skin,Venice,attractions:all; attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJ-5Y564dBw4gRO_s-GXwMCss,Hot Sands Oasis Tiki Bar and Grill,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJv8qJUuIVw4gR3V0HYAQ2Ll4,Joyland,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJsxUghJM5w4gRrObw5d2XkzM,Mantra Fitness - The Ultimate Pilates ®,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJKZ1jRW5Aw4gRglBwCojBkNk,McCurdy's Comedy Theatre,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJdfF6tu5Bw4gRoJGIDSmMECM,Moondoggy's Saloon,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJs2i6r29Aw4gRwopf2UaiX3E,Office Bar SRQ,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJgZuXJW1Aw4gRpD5lBDCEHhw,Pangea Alchemy Lab,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJKcPOaeep3IgRtqxsYdIdlhs,Play Harbor,Venice,attractions:family; attractions:marinas; family:all; family:rainy; family:toddlers,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJzcd5L6hBw4gRAON6hbly9cE,Raffurty's Bar and Grill,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJM56-AmM_w4gR0HVZ-0hHVPQ,Rendezvous Lounge,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJo2gukuU5w4gR1QI5I2QoZSU,Restore Hyper Wellness,Venice,attractions:all; attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJNe66qjE4w4gRpHKbVHdNhbQ,Sarasota Polo Club,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJTX99bnwVw4gRveMGGWkkKfM,"Seagate, Powel Crosley Estate",Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJcfUhw6M_w4gRgn3v8Yxn4fY,Siesta Key Rum,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJR5Tu5AA5w4gRWPVxWB-ZLww,The Fish Hole at Lakewood Ranch,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJxxfE0BJAw4gRfwZZylL_Q-A,The Gator Club,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJj-H_t2g3w4gRHTy_hcBERwQ,The Lodge,Venice,attractions:all,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJoY-Ejbo_w4gRy3aIIkxEG7o,The Mable - Bar & Grill,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJB-zC7ZdBw4gRDlAkClGmdR8,VIP Sauna,Venice,attractions:spa,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJvYrKHZ5Bw4gRiPEjBDiSWbE,Vino Bistro of Sarasota,Venice,nightlife:music,#1495 exhaustive ordered read
eligibility_passed_api_omitted,ChIJt7LVtIk5w4gRxXVMGHcxiZc,YogaSix Lakewood Ranch,Venice,attractions:all,#1495 exhaustive ordered read
pagination_invisibility,ChIJ2TUHsaxBw4gRicw7AUbjZ-U,1000 NORTH Sarasota,Anna Maria Island; Bradenton; Cortez; Ellenton; Lakewood Ranch; Longboat Key; Palmetto; Parrish; Sarasota; Siesta Key; Venice,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJG5Qo3KY5w4gR8vDhiljtX7M,131 MAIN Restaurant,Anna Maria Island; Bradenton; Cortez; Longboat Key; Palmetto,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJr1xnGG1Aw4gRgQvFL3emTcI,1592 | Wood Fired Kitchen & Cocktails,Anna Maria Island; Bradenton; Ellenton; Palmetto; Parrish,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
